id,created_at,text
1036954238272897030,2018-09-04 12:28:50+00:00,"In Florida, our economy is on a roll thanks to low tax policies. We need to build on that success—not destroy it with massive tax increases."
1036690624894967808,2018-09-03 19:01:20+00:00,"Help make a difference in this campaign! Every bit of support I receive has a direct impact on our ability to promote my mission of keeping taxes low, protecting our natural resources, and securing Florida’s future. Make your voice heard! https://t.co/Y70pAbDsge"
1036619594683895808,2018-09-03 14:19:05+00:00,"Grateful for Florida's hard-working men and women who are growing our economy. Florida has the lowest unemployment rate in over a decade, low taxes, and over 1.6 MILLION jobs created under @ScottforFlorida. Let's keep building on this success! https://t.co/AWxuuTDrkv"
1035934270945144832,2018-09-01 16:55:51+00:00,"Thank you for your support, your votes, your committment to our cause that helped us win BIG on election night! Now, let’s go win this thing in November. https://t.co/mR72juUXtu"
1035527968771203072,2018-08-31 14:01:21+00:00,Socialist policies have failed time and time again. What’s frightening is that far-left liberals like @AndrewGillum think they’ll work for our state. RETWEET if you agree that socialism is NOT what Florida needs! https://t.co/KtokOZDw8i
1035267641760468994,2018-08-30 20:46:54+00:00,".@AndrewGillum wants to abolish ICE, even as they crack down on sex trafficking in Florida. This is NOT the leadership Florida needs. https://t.co/ZZvKAcNigg"
1035188463119884288,2018-08-30 15:32:17+00:00,.@AndrewGillum wants to fund his liberal tax-and-spend agenda on the backs of hard-working Florida families. His tax increases will cost OVER A BILLION DOLLARS. Floridians cannot afford a Gillum governorship. https://t.co/T2URVrUWpZ
1034840777153765376,2018-08-29 16:30:42+00:00,".@AndrewGillum wants to take us back to higher taxes, fewer jobs, and less educational opportunities for our kids. I want to take us forward by cutting taxes, protecting our waters, expanding access to education, and making Florida the worldwide leader for job creation! https://t.co/jmN5RdK8pw"
1034626709771968512,2018-08-29 02:20:04+00:00,.@michaelgwaltz is a decorated veteran and American patriot.  He is a strong conservative and will be a leader in Congress on day 1.  I am proud to recommend him to the great people of Florida’s 6th Congressional District.
1034605701031706625,2018-08-29 00:56:35+00:00,Thanks to all of the great volunteers and supporters across our state who helped us win tonight!
1034593652797071360,2018-08-29 00:08:43+00:00,"Thank you, Florida! https://t.co/4d2lhdzDEq"
1034560990678077440,2018-08-28 21:58:56+00:00,"Polls are closing soon! We have traveled the Sunshine State and met so many great people dedicated to securing Florida’s future. Thank you all for your support, let’s bring it home! https://t.co/S7GPAKh1bv https://t.co/nphRgY4Ofs"
1034516054310100992,2018-08-28 19:00:22+00:00,"We’re just a few hours away from our Election Night Party! Tonight, beginning at 6 pm, join us for our celebration at the Rosen Shingle Creek in Orlando. RSVP here &gt;&gt; https://t.co/02jFNHKTCo https://t.co/PSuvhM1nJB"
1034470744422600704,2018-08-28 16:00:19+00:00,"Go vote and make sure your voice is heard. As an Iraq veteran and proven conservative endorsed by President @realDonaldTrump, I’ll work to secure Florida’s future for generations to come. Find your voting location: https://t.co/S7GPAKh1bv"
1034461904444563463,2018-08-28 15:25:12+00:00,It’s Primary Election Day! Make sure you get out and vote for the ONLY candidate for Governor endorsed by President Trump—Ron DeSantis! https://t.co/CJs9As7r42
1034394187305758720,2018-08-28 10:56:07+00:00,It's ELECTION DAY and your last chance to VOTE in the Republican primary! Let's bring home a big WIN and secure Florida's future! Find your voting location here: https://t.co/S7GPAKh1bv https://t.co/ptifZwJnBw
1034263266229460992,2018-08-28 02:15:53+00:00,Thanks to all the great people in Daytona Beach who came out to our very last campaign stop before Election Day. We’re looking forward to a BIG day tomorrow! https://t.co/vqPHu0riS5
1034231098992218113,2018-08-28 00:08:03+00:00,Palm Beach County is DeSantis country! Great to be with so many committed conservatives heading into Election Day tomorrow. https://t.co/eQMdPzaHre
1034189201867190272,2018-08-27 21:21:34+00:00,Packed house here at @VersaillesMiami to see Ron DeSantis! https://t.co/jPm1oApKtV
1034156574900674561,2018-08-27 19:11:55+00:00,Folks here in Fort Myers are fired up to vote for Ron DeSantis! They know he’s standing up to the special interests and fighting for clean water across our state. https://t.co/WY1GW4v2Ae
1034131375228633089,2018-08-27 17:31:47+00:00,"@realDonaldTrump Thank you, Mr. President, for your continued support! Looking forward to a BIG win tomorrow!"
1034108568927170560,2018-08-27 16:01:10+00:00,It’s great to be back in Pinellas County where I grew up. Thanks to all the folks who came out to Palm Harbor to rally before Election Day! https://t.co/p8lf7xMGdx
1034099813074305026,2018-08-27 15:26:22+00:00,Tomorrow is ELECTION DAY and your last chance to VOTE in the Republican primary! Let's bring home a big WIN and secure Florida's future! https://t.co/9xcLoaz43C
1033736664051531776,2018-08-26 15:23:21+00:00,"The Republican Primary is this Tuesday! Many counties are still early voting today, but this will be the LAST DAY. Find your early voting location here: https://t.co/S7GPAKh1bv https://t.co/xW9Tdzx5Hp"
1033412505857650688,2018-08-25 17:55:15+00:00,The Republican Primary is this Tuesday! Don't forget to return your vote-by-mail ballot or VOTE EARLY at the polls.  Find your early voting location here: https://t.co/S7GPAKh1bv https://t.co/2DZOFmDqNI
1033141729434763265,2018-08-24 23:59:17+00:00,"Today, I had the chance to tour the Caloosahatchee River, which has been devastated by toxic algae. As your Governor, I’ll always stand up to special interests and we won’t back down until we have clean water for our communities! https://t.co/hqUg31tONT"
1033044833005391872,2018-08-24 17:34:15+00:00,We will be touring the state this Monday to encourage everyone to get out the vote! Check out our list of stops and join us: https://t.co/lNYZ6XlLEA https://t.co/VJNIWpUXxu
1033013562111918080,2018-08-24 15:30:00+00:00,"Join us this Tuesday, August 28th, to celebrate Election Night! We will be in Orlando at the Rosen Shingle Creek. RSVP here: https://t.co/BDyHkV8JOB https://t.co/Xayo9wKDQC"
1032724552349085696,2018-08-23 20:21:35+00:00,"Join us at one of our stops on our big Turnout Tour this Monday, August 27th to help us get across the finish line and bring home a BIG win on Election Day. RSVP today and see you soon! https://t.co/lGmfNd0tkl #sayfie #flapol"
1032309716117082112,2018-08-22 16:53:10+00:00,"From Pensacola to Key West, and all across our state, we’ve seen a surge of support from great people who care deeply about Florida’s future. With your help, we CAN strengthen our economy, improve our education system and make Florida thrive! https://t.co/hZqjY9uSP4"
1032059419062882304,2018-08-22 00:18:34+00:00,"Tonight, @POTUS said that that I am a great candidate, and I’m proud to have his full and total endorsement to be your next Governor. He knows that I’ll be the best leader on day one, fighting to secure Florida’s future for generations to come. https://t.co/pRnudbznB2"
1032015029548265472,2018-08-21 21:22:11+00:00,"Join me and Team DeSantis for our big election night party at the Rosen Shingle Creek in Orlando this Tuesday, August 28th, at 6pm. Don't miss the celebration, RSVP today! https://t.co/02jFNHKTCo"
1031970975045365766,2018-08-21 18:27:08+00:00,"Yesterday, I was joined by Treasure Coast residents, business owners and clean water activists to tour the algae that is devastating the St. Lucie River. As Governor, I will continue to stand up to special interests and protect the waterways our communities depend on. https://t.co/56SI3twVjr"
1031615218848346113,2018-08-20 18:53:29+00:00,Help us secure Florida's future! Find your early voting location: https://t.co/S7GPAKh1bv https://t.co/g1Wj4hHeAG
1031597617401221122,2018-08-20 17:43:32+00:00,"Great to welcome LBA Academy students back to school! Charter schools give students more opportunities to succeed regardless of where they live or what their family’s finances look like. As your governor, I will fight for school choice and put power back in the parent's hands. https://t.co/j69KE5eVI7"
1031310790652055553,2018-08-19 22:43:47+00:00,Great to join the Federated Republican Women of North Dade! These amazing @FloridaGOPWomen are fighting hard to elect strong conservatives across our state! #sayfie https://t.co/DgBlwMPodg
1031180938674417664,2018-08-19 14:07:48+00:00,Thanks to all of the patriots in Northwest Florida who joined us on the Freedom Tour yesterday! Early voting is going on in the Panhandle and across our state right now. Find your polling place here: https://t.co/wEquJhwirZ https://t.co/jmcyH7MBzN
1030906876286914560,2018-08-18 19:58:47+00:00,"Early voting for the August 28th Republican Primary is happening statewide! A vote for me--Ron DeSantis--is a vote for an Iraq veteran &amp; proven conservative endorsed by @RealDonaldTrump. Together, let's secure Florida's future. Find your voting location: https://t.co/S7GPAKh1bv! https://t.co/fc02yKRaZy"
1030895656637030400,2018-08-18 19:14:12+00:00,"Thank you to @Jenniffer2012 and all of the great people of Puerto Rico for your hospitality. While the island still faces significant challenges, we’re committed to helping our Puerto Rican friends--both those on the island and moving to Florida--recover, prosper and grow. https://t.co/NpLGxuKD47"
1030561154639310848,2018-08-17 21:05:00+00:00,"Our neighbors in Puerto Rico were hit hard by Hurricane Maria. Bit by bit, they are recovering. It was great to be able to join these amazing children and provide them with back to school gear. https://t.co/AORWpWTXBu"
1030529214141935618,2018-08-17 18:58:05+00:00,"President @RealDonaldTrump has thrown his support behind me because I'm ""strong on Borders, tough on Crime &amp; big on Cutting Taxes"" as well as a veteran who loves our country. Join us in your support by early voting today! Find your voting location: https://t.co/6SVkHzVD4Z https://t.co/LyZbyVdrDn"
1030149064648785922,2018-08-16 17:47:30+00:00,"Today, I joined scientists from FAU and FIT, local business, and community leaders to hear from them about the future of the Indian River Lagoon and the challenges we are facing. #sayfie https://t.co/1xmmTSZnmB"
1029902010840166400,2018-08-16 01:25:48+00:00,Thank you so much to @Capt4CleanWater and all the local residents in SW FL who came out today to take a stand for clean water!  We are fighting to stop these harmful discharges from Lake O and we will not be stopped by entrenched special interests! https://t.co/X0dPwQO5UI
1029751188307275780,2018-08-15 15:26:29+00:00,"Great to join @MiamiYRs last night! We discussed how socialism and communism have failed every country that attempts these oppressive policies—Cuba, Venezuela, etc. As Governor, I will fight for our freedoms and against these dictatorships. https://t.co/9pZKBONmEc"
1029739102692892672,2018-08-15 14:38:28+00:00,"Florida continues to thrive because of our conservative leaders making smart policy decisions. As your next Governor, I’ll keep up the progress we’ve seen economically to ensure businesses grow and Florida families have more job opportunities. https://t.co/RZ6U1PGWla #sayfie"
1029457823820857344,2018-08-14 20:00:46+00:00,"We are only two weeks away from the primary election! I feel blessed to be able to travel this great state and connect with so many amazing Floridians. Let's keep up the momentum, going full steam ahead towards election day! https://t.co/bWCMGkskUu"
1029170487870533632,2018-08-14 00:59:00+00:00,HUGE turnout at the Palm Beach Trump Club! https://t.co/mnePF2Mliw
1029078030835220481,2018-08-13 18:51:36+00:00,"Proud to have Puerto Rico Lt. Gov. @LuisRiveraMarin's endorsement. He's thrown his support behind me, saying I'm ""an ally and a true friend of the Puerto Rican community"" and a ""proven conservative."" https://t.co/kRZyDAvzKM"
1029027561018470400,2018-08-13 15:31:03+00:00,Early voting started in many counties across our state today! Check to find your early voting location here: https://t.co/xiYtLmRUSq https://t.co/4J7hEW7kZt
1027978018579525635,2018-08-10 18:00:33+00:00,Great time at the Palm Beach LobsterFest with my little guy! https://t.co/DnyMmKaGLT
1027639515261952000,2018-08-09 19:35:27+00:00,Enough is enough! Florida’s waterways are being ravaged by toxic algae and It’s time to take a stand for clean water. I will stand up to entrenched special interests to ensure we protect our precious natural resources. https://t.co/Q5YJ3vWyJo
1027356388966785024,2018-08-09 00:50:25+00:00,"We have a historic opportunity in Florida to build on the economic success of Governor Rick Scott. Florida cannot afford the high tax, high regulation policies of the Democrats. I will fight to continue our economic prosperity and grow jobs in our state."
1027351545980104704,2018-08-09 00:31:10+00:00,I refuse to sell out our water quality and natural resources to special interest groups! We cannot continue to send toxic water from Lake-O East and West to our Treasure coast and South West Florida!
1027347021378797568,2018-08-09 00:13:11+00:00,"As someone who served at Naval station Mayport down the road, I’m humbled to be here in Jacksonville laying out my vision to secure Florida’s future!"
1027344293982289920,2018-08-09 00:02:21+00:00,We are LIVE here in Jacksonville for the last GOP debate! Tune in now: https://t.co/wWZMWijgSw
1027341889677213698,2018-08-08 23:52:48+00:00,Supporters are excited and ready to see Ron DeSantis knock it out of the park tonight at the final GOP debate in Jacksonville! https://t.co/zqyKGnw6Fo
1027273126051307520,2018-08-08 19:19:33+00:00,Don’t miss the last debate before the Republican Primary! Live stream from @wjxt4 at 8 p.m. tonight! https://t.co/RCMThyCZgp
1026855417694089216,2018-08-07 15:39:44+00:00,I am eternally grateful to all in our armed forces who have been wounded or laid down their lives in the name of our country and freedom. May we never forget these brave men and women. #PurpleHeartDay. https://t.co/OwRSL9k5GN
1026566661602729985,2018-08-06 20:32:19+00:00,"With the backing of President Trump, I'm fighting to secure Florida’s future through strong conservative policies—like banning sanctuary cities, implementing E-Verify, putting the Constitution back into our classrooms, and building off the economic growth of @FLGovScott. https://t.co/WHq5APLQRN"
1026559139856756736,2018-08-06 20:02:26+00:00,"Great to meet with the Republican Women of Miami Federated to discuss education reform, increasing economic opportunity for all, and standing up to the socialist regimes of Cuba, Venezuela, and Nicaragua. https://t.co/vru5oJremg"
1025843199342981121,2018-08-04 20:37:32+00:00,Great time speaking at the @FMAPAC Luncheon in Orlando. Thanks for having me! https://t.co/d2ZCGn36LX
1025462612769878016,2018-08-03 19:25:13+00:00,"Proud to have the Big Man himself, President @realDonaldTrump, come to Tampa to endorse my run for governor of the great state of Florida. Thank you, Mr. President. https://t.co/t4bLcdhGtr"
1025171384153120768,2018-08-03 00:07:59+00:00,"Ready to bring down the house with .@DonaldJTrumpJr, .@mattgaetz, .@Scotttaylorva and @KyleKashuv in Niceville! https://t.co/TpQj1sF7Vq"
1024690345915936768,2018-08-01 16:16:30+00:00,We can fight illegal immigration here in Florida by enacting E-Verify and stopping sanctuary cities! https://t.co/o921BmMQJ4
1024673150964060160,2018-08-01 15:08:11+00:00,I’m proud President @realDonaldTrump came to Florida last night to stand with me and all conservatives who are fighting for Florida’s future. I’m honored to have his endorsement to be your next Governor. https://t.co/W7hUUTpBJX
1024443644785385472,2018-07-31 23:56:12+00:00,The crowd is hearing from the Big Man himself—President Donald Trump! Ron DeSantis is the strong conservative candidate that Floridians can be proud to vote for! https://t.co/dz2g9Bjs1S
1024441608060788736,2018-07-31 23:48:07+00:00,Florida is going in the right direction. We need to continue our economic success and build upon it. We can’t go back to the days of Charlie Crist where the good old boys ran the show! https://t.co/dSMfJ1JImS
1024439699623096320,2018-07-31 23:40:32+00:00,"For someone who grew up just across the bay, in Pinellas County, starting out working 6 bucks an hour, it’s a true honor to be standing here endorsed by the President of the United States! @realDonaldTrump https://t.co/RQEr7AoyiN"
1024437780955516928,2018-07-31 23:32:54+00:00,@realDonaldTrump: “Everybody needs to support Ron DeSantis in our August 28th primary and in the November general election.” https://t.co/h4VOAatXJ6
1024425877801758721,2018-07-31 22:45:36+00:00,Casey DeSantis speaking to a HUGE crowd about why her husband is the best choice for securing Florida’s future! https://t.co/BtXC32o66G
1024417681603289088,2018-07-31 22:13:02+00:00,"It’s time—the rally is starting! Floridians from across the state have come to hear from President @realDonaldTrump about the best candidate for Governor, Ron DeSantis. https://t.co/byIYwb9Du6"
1024393174016581632,2018-07-31 20:35:39+00:00,Big league event with the Big Man tonight– the kids are prepared! https://t.co/7JISwQmUjz
1024385712022605824,2018-07-31 20:06:00+00:00,"In just a few hours, President @realDonaldTrump will be on stage with me in Tampa to let Floridians know why I’m the right choice to lead our state. As your next Governor, I’ll make sure we secure Florida’s future!"
1024298539667611650,2018-07-31 14:19:37+00:00,TONIGHT’S THE NIGHT! President @realDonaldTrump will be joining me in Tampa for a YUGE rally! Get your tickets NOW --&gt; https://t.co/g07m56bkIe https://t.co/msDjPbverR
1024108374651224065,2018-07-31 01:43:58+00:00,Huge crowd here at The Villages tonight! Thank you to our grassroots supporters dedicated to securing Florida’s future! https://t.co/qAzKGr1OZQ
1024078901130289152,2018-07-30 23:46:51+00:00,President @realDonaldTrump will be in Tampa tomorrow to support my run for Governor and I hope you can join us! Get your tickets: https://t.co/BdpFhUHY8u
1023984980203065345,2018-07-30 17:33:38+00:00,"Listen to my wife Casey, she’s always right. https://t.co/lGcOHc8wEK"
1023298160498827269,2018-07-28 20:04:28+00:00,Great to be in Sarasota with those dedicated to securing Florida’s future and supporting @realdonaldtrump. Hope to see you all next week in Tampa at the Trump rally to support my campaign for Governor!  https://t.co/UCANdQmLmI https://t.co/8ElL0G2GUC
1023297151730900992,2018-07-28 20:00:27+00:00,"Proud to stand with @cfcoalitionfl for faith, family, freedom, and the right to life. https://t.co/oGnwDLdsHh"
1022984113081528320,2018-07-27 23:16:33+00:00,"Raise ‘em Right! Get your yard sign, today! https://t.co/rSvWb1V6Dk https://t.co/qzrl15s7Sm"
1022928692266393603,2018-07-27 19:36:19+00:00,"I’m proud to be endorsed by the @ACUConservative. I’ve led the charge in Congress to ensure our conservative principles are represented and I’ll do the same as Florida’s Governor. Together, we will continue the fight for the values which make our nation great. #sayfie https://t.co/dg77Clg5ag"
1022909543641169920,2018-07-27 18:20:14+00:00,Great to join the Solivita community in Central Florida today and receive the endorsement of @MSchlapp and @ACUConservative! #sayfie https://t.co/Vy2VI2W9dC
1022146207509110784,2018-07-25 15:47:01+00:00,"SOCIALISM DOESN’T WORK. It’s never worked. In Florida, we’re rejecting the policies that are causing starvation in Venezuela. https://t.co/fJfZZEsRvF"
1021740650147053569,2018-07-24 12:55:28+00:00,🚨TRUMP RALLY IN TAMPA next week on July 31st to support our campaign for Governor! Sign up now: https://t.co/mxGZu1Cwum
1021519210931998722,2018-07-23 22:15:33+00:00,Trust me: socialism wrapped in ignorance is something Floridians from all walks of life reject.
1021519208537096192,2018-07-23 22:15:32+00:00,"My problem is not with your identity but with your unhinged socialist views.  

Socialism doesn't work, Israel isn't occupying “Palestine,” borders matter and the unemployment rate is down because of good policies, not because people are ""working two jobs.” https://t.co/QwkqCibLLR"
1021113268176392193,2018-07-22 19:22:29+00:00,"Breitbart: DeSantis Rising: Florida Congressman Now the Sunshine State GOP Gubernatorial Frontrunner. Thank you ⁦⁦@realDonaldTrump⁩ and all the patriots supporting us across our state. Together, we will secure Florida’s future! https://t.co/6YoInuR8Zx"
1020816770582614016,2018-07-21 23:44:18+00:00,"Our little guy, Mason, met with supporters in Jacksonville and joined me at the studio! He says, vote for Dad! https://t.co/Q0M1WkCDB8"
1020763337934635009,2018-07-21 20:11:59+00:00,North Florida knows we need a strong conservative governor - thank you to all who joined me today in Orange Park! https://t.co/67cPoq6OPc
1020669096982204417,2018-07-21 13:57:30+00:00,Great way to start the morning at The Local in Jacksonville with supporters. Thanks to everyone that came out! https://t.co/V7JIc8KH3K
1020645187100569605,2018-07-21 12:22:29+00:00,Visiting The Local in Jacksonville this morning to meet with supporters and then headed to Orange Park for a Clay County meet and greet. See you soon!  RSVP here: https://t.co/LEKwtGQkwT
1019670900646535168,2018-07-18 19:51:01+00:00,"Incredibly thankful for the Trump Family, @DonaldJTrumpJr, and our supporters. Let’s secure Florida’s future! https://t.co/Nuhtl2te8E"
1019654639103463424,2018-07-18 18:46:24+00:00,"Packed house! Thank you for the support, Orlando and @DonaldJTrumpJr! https://t.co/2vJ5BlKO55"
1019633058989969411,2018-07-18 17:20:39+00:00,"Line to see @DonaldJTrumpJr and to support our campaign for Governor! Thank you, Orlando! https://t.co/IAdSUhYHcx"
1019607540097798144,2018-07-18 15:39:15+00:00,Come out and join @DonaldJTrumpJr and me in Orlando today! We will be at B.B. King's Blues club-- doors open at 1 p.m. Get your tickets! https://t.co/VwMSdPNPkr
1019367927508819968,2018-07-17 23:47:07+00:00,Grateful for the Trump family support! Come out and join @DonaldJTrumpJr and me in Orlando tomorrow! Get tickets here: https://t.co/VwMSdPNPkr
1019282941099347970,2018-07-17 18:09:25+00:00,"I've been blessed to meet many Floridians from across our state, but running into my first grade teacher, Mrs. Centinaro, from Dunedin was awesome! https://t.co/8chaUKYPgR"
1018983843355865088,2018-07-16 22:20:54+00:00,".@DonaldJTrumpJr is joining me on the campaign trail in Orlando, Florida, on July 18th to support my run for governor and our president, @realDonaldTrump. RSVP and get your tickets, today! https://t.co/Aiw0jhBuIC https://t.co/OLvsyZp2LV"
1018303313438179329,2018-07-15 01:16:43+00:00,"Great to be joined by a true patriot, .@marklevinshow today! #DrainTheSwamp https://t.co/9PxKAEfhrj"
1018287934863237120,2018-07-15 00:15:37+00:00,Huge event in Jupiter with .@marklevinshow! Thank you to everyone that came out to support my run for Governor! https://t.co/0AKjn2mlSs
1018144059213451264,2018-07-14 14:43:54+00:00,"I’m proud to stand with Florida anglers, business owners and residents in the fight for clean water. Enough is enough and anyone who truly puts Florida first should join this fight to protect our waterways and preserve our way of life. https://t.co/mGf1v0ilsS"
1017836591178448902,2018-07-13 18:22:08+00:00,"Join me and @DonaldJTrumpJr in Orlando on July 18th to show your support for my campaign for governor and our president, @realDonaldTrump! RSVP Here: https://t.co/Aiw0jhBuIC https://t.co/p0It7X8y8x"
1017793276705943556,2018-07-13 15:30:01+00:00,"Join me and ""The Great One” @marklevinshow on the trail tomorrow in Jupiter, Florida! RSVP to reserve your free ticket: https://t.co/DtT2zgHPaL"
1017497892779634689,2018-07-12 19:56:16+00:00,Join @DonaldJTrumpJr and I here in Orlando next Wednesday! Register here: https://t.co/nVfNH7Ha96 #Sayfie https://t.co/Vn8aIA6CJg
1016843959958679552,2018-07-11 00:37:46+00:00,"Three new justices will be appointed to Florida’s Supreme Court in January, &amp; if elected, I'll ensure the same type of faithful constitutionalists are appointed to Florida’s highest Court who uphold the rule of law without legislating from the bench. You can count on it. #sayfie"
1016843958989873152,2018-07-11 00:37:46+00:00,President @RealDonaldTrump's nomination of Brett Kavanaugh is another great example of the President appointing individuals to the bench that respect the Constitution and the rule of law. https://t.co/vCS1AZRs4s
1016766695917150208,2018-07-10 19:30:45+00:00,"When I joined the Navy, I swore an oath to support and defend the Constitution - and that includes defending our Second Amendment rights! https://t.co/CwDXeXxdWa"
1016334406334722053,2018-07-09 14:52:59+00:00,Proud to receive an A-rating from the Florida Right to Life PAC. The rating they gave me—100% pro-life—is a reflection of my unwavering commitment to protecting the unborn. I’ll always defend the sanctity of life! #sayfie https://t.co/F9eev2pR9W
1015233804288618498,2018-07-06 13:59:35+00:00,There’s NOT going to be any sanctuary cities in Florida when I’m Governor! I’ve always opposed amnesty and stood up for the rule of law in our country. Cheap foreign labor is not an excuse to let lawlessness prevail in the sunshine state. We want people who come LEGALLY! https://t.co/tIJwIVa1BA
1014935084611375104,2018-07-05 18:12:35+00:00,"I’m proud to have received President @RealDonaldTrump’s endorsement, with him saying I'm “strong on Borders, tough on Crime &amp; big on Cutting Taxes - Loves our Military &amp; our Vets. He will be a Great Governor &amp; has my full Endorsement!” https://t.co/0TPaHfoqzs"
1014500067384942597,2018-07-04 13:23:59+00:00,We are absolutely blessed to live in this great nation with all of the freedoms we hold so dearly. Happy Independence Day! https://t.co/bqp2x0t4O1
1014308194632364035,2018-07-04 00:41:33+00:00,Great to have @seanhannity and @mattgaetz with me on the trail yesterday-- two strong Conservatives supporting me in my run for governor. https://t.co/i8isMYVGfy
1013947077439696897,2018-07-03 00:46:36+00:00,HUGE crowd in Pensacola to support my campaign for governor and to hear from @seanhannity and @mattgaetz. https://t.co/lc7YUUBEYI
1013873057813942272,2018-07-02 19:52:28+00:00,"Touring the state today with @SeanHannity and @MattGaetz! We are in Tampa now, next stop Pensacola! Thank you to all my supporters who are dedicated to securing Florida’s future. #sayfie https://t.co/xy4HjHvMK6"
1013808539691814914,2018-07-02 15:36:06+00:00,"Great to be in Fort Myers this morning with @SeanHannity, @mattgaetz, and hundreds of supporters. These patriots are dedicated to securing Florida’s future and building a strong economy which will provide for job growth and employment opportunities across our state! https://t.co/bHEMQq0ZMT"
1013767327865810945,2018-07-02 12:52:20+00:00,"TODAY IN PENSACOLA - Join Ron at 5:30PM CDT with special guests, Fox News Host @SeanHannity and Congressman @MattGaetz as they discuss the issues on a three-stop tour! https://t.co/JguANRG4jU #sayfie"
1013746804733743104,2018-07-02 11:30:47+00:00,"TODAY IN TAMPA - Join Ron at 2PM with special guests, Fox News Host @SeanHannity and Congressman @MattGaetz as they discuss the issues on a three-stop tour! https://t.co/Rwd6Vigb4P #sayfie"
1013159229224574976,2018-06-30 20:35:58+00:00,When I’m Governor I will sign E-Verify into law here in Florida for a LEGAL workforce! Putnam won’t do that because the big Ag Donors that fund his campaign want cheap foreign labor - that drives down wages for our citizens and breaks down the rule of law in our state! https://t.co/H2a8whW8as
1013082155801632768,2018-06-30 15:29:42+00:00,"The tragedy in Parkland was not the fault of our second amendment or law-abiding gun owners. It was an utter failure by the FBI and Broward Sheriff. As Governor, I would not have signed gun control, I would've removed Broward Sheriff Scott Israel! https://t.co/v2EPk5A4Ji"
1012883239298584576,2018-06-30 02:19:17+00:00,"My career politician opponent has attacked me for not spending enough time in Florida. Truth is, I was born here, raised here and served on our military bases here. But there was a time I did have to leave Florida. When duty called, I served our nation in Iraq. https://t.co/LleZOhXd3z"
1012809534258196480,2018-06-29 21:26:24+00:00,Blessed to have my wife and family by my side today as we fight to secure Florida’s future! #sunshinesummit #flgopsummit https://t.co/4hMe41g8fp
1012806951875633152,2018-06-29 21:16:09+00:00,"Thank you to every patriot at #SunshineSummit. You came here because you know how important it is to elect strong conservative leaders in our state, and for that I am thankful. Together, let’s secure Florida’s future! #FLGOPsummit https://t.co/yV3SECOmB1"
1012805541566009344,2018-06-29 21:10:32+00:00,.@charliekirk11 at #SunshineSummit: “We’ve got to get Ron DeSantis elected as the next Governor of Florida!” RETWEET if you agree.
1012777300537040896,2018-06-29 19:18:19+00:00,Ron DeSantis joined by his wonderful family at #SunshineSummit! #FLGOPsummit https://t.co/1qkXcvY7St
1012488889888575488,2018-06-29 00:12:17+00:00,Thank you so much to all the people of Florida! I’m a proud Iraq war veteran and a proven conservative endorsed by @realDonaldTrump! Join our team today and help us secure Florida’s future! https://t.co/73bTL4DysK https://t.co/lCMSMH4kV5
1012474392360767488,2018-06-28 23:14:40+00:00,"After discovering his office failed to review background checks for a year, Adam Putnam buried the inspector general’s report and passed the buck to a low-level staffer.That's not leadership. https://t.co/mIlNiZDPEo"
1012470748630454272,2018-06-28 23:00:11+00:00,The entrenched special interest in Tallahassee have spent millions telling lies about me on the airwaves. Here's the truth: https://t.co/abtfMO9JtN
1012468864918188036,2018-06-28 22:52:42+00:00,"After 22 years in office, Adam Putnam’s record on immigration has included support for amnesty and shared votes with Nancy Pelosi against securing our borders. https://t.co/91jpFJyf5M"
1012466100720865280,2018-06-28 22:41:43+00:00,Adams Putnam’s Never-Trump record is loud and clear. He has criticized our president calling him “vile and obscene.” https://t.co/fkNZccBL4A
1012465793420988416,2018-06-28 22:40:30+00:00,Ron DeSantis is an Iraq veteran and rock solid conservative endorsed by President @realDonaldTrump!
1012463742976700421,2018-06-28 22:32:21+00:00,Backstage - ready to roll! https://t.co/pHjRMA11Qy
1012433317344563200,2018-06-28 20:31:27+00:00,"Tonight, I go head-to-head against my opponent in the @FoxNews Gubernatorial Primary Debate. The debate will be nationally televised, tune in at 6:30 p.m. ET to watch! https://t.co/uUaZCOA2qP"
1012398149690945536,2018-06-28 18:11:42+00:00,.@RealDonaldTrump is backing me to be Governor of Florida because of the leadership I've demonstrated in Congress &amp; in the military. Join our team today to help us drain the swamp in FL &amp; tune in to @FoxNews at 6:30pm to hear about my vision for our state. https://t.co/BVZ61dL32i
1011996975787634689,2018-06-27 15:37:35+00:00,"Don’t miss the @FoxNews Gubernatorial Primary Debate tomorrow evening. As the candidate endorsed by @POTUS, I will be sharing my vision for draining the establishment swamp and fighting to secure Florida’s future. You can watch on FOX News beginning at 6:30 p.m. ET. #sayfie https://t.co/iCvlFAofdc"
1011761294670737408,2018-06-27 00:01:04+00:00,Tell Maxine Waters that it isn’t okay to incite harassment or violence against those who have conservative views. These disturbing attacks from the left are coming just a year after Republicans were shot at a baseball field in Virginia. Demand she resigns! https://t.co/vR5pE5hmhV
1011341623823863808,2018-06-25 20:13:27+00:00,"President @RealDonaldTrump backs Ron DeSantis because he knows he’s the leader Florida needs. As an Iraq veteran and proven conservative, we know DeSantis will drain the establishment swamp and fight to secure Florida’s future. #sayfie https://t.co/DRw6bDsG2G"
